epoch,train_loss,train_acc,val_loss,val_acc
0,1.1678166389465332,0.4852784863945578,0.7041870951652527,0.421875
1,0.8778982758522034,0.51296768707483,0.7040879726409912,0.421875
2,0.8514763116836548,0.5315157312925171,0.6900911927223206,0.4296875
3,0.8080639839172363,0.5472470238095238,0.654826283454895,0.5390625
4,0.7562710046768188,0.5900829081632653,0.6464414000511169,0.59375
5,0.7515818476676941,0.5746173469387755,0.6821047067642212,0.45703125
6,0.6980330944061279,0.5964604591836734,0.639650285243988,0.66796875
7,0.6744264960289001,0.6125106292517006,0.6660200357437134,0.5234375
8,0.6579386591911316,0.6240965136054422,0.6604346036911011,0.53125
9,0.6624094247817993,0.617718962585034,0.6548638343811035,0.53515625
10,0.6503664255142212,0.625,0.681796133518219,0.5078125
11,0.6490113139152527,0.6322278911564625,0.6699742078781128,0.5234375
12,0.6450281143188477,0.6336628401360545,0.6571681499481201,0.53515625
13,0.6517266035079956,0.6238307823129252,0.6615472435951233,0.52734375
14,0.6402372121810913,0.6387648809523809,0.6818627119064331,0.5078125
15,0.6413557529449463,0.6413159013605443,0.6687495708465576,0.5234375
16,0.6414815187454224,0.6295705782312925,0.6668167114257812,0.5234375
17,0.6364095211029053,0.640625,0.6672271490097046,0.51953125
18,0.6412376165390015,0.6325467687074829,0.670391321182251,0.51953125
19,0.6345098614692688,0.6425382653061225,0.6666187047958374,0.51953125
20,0.6410228610038757,0.6352040816326531,0.6779140830039978,0.5078125
21,0.6376740336418152,0.6287202380952381,0.6555429697036743,0.53515625
22,0.6345487833023071,0.6410501700680272,0.6626020073890686,0.51953125
23,0.6323714256286621,0.6360012755102041,0.6749926805496216,0.51171875
24,0.631429135799408,0.6413159013605443,0.664623498916626,0.515625
25,0.628097414970398,0.6508822278911565,0.6649959683418274,0.515625
26,0.6264426112174988,0.6503507653061225,0.6505275368690491,0.53515625
27,0.624330997467041,0.6632653061224489,0.6434481143951416,0.52734375
28,0.6179652810096741,0.6718218537414966,0.6295965313911438,0.58203125
29,0.614046573638916,0.6801126700680272,0.6131435036659241,0.63671875
30,0.6073050498962402,0.6833545918367347,0.6294602155685425,0.58203125
31,0.5995595455169678,0.695843962585034,0.5818471908569336,0.66015625
32,0.6038455367088318,0.6919642857142857,0.5915876626968384,0.78515625
33,0.5999861359596252,0.6931866496598639,0.5703040361404419,0.79296875
34,0.6018102169036865,0.6955250850340137,0.6276648044586182,0.65234375
35,0.6005280017852783,0.6956845238095238,0.5865460634231567,0.66796875
36,0.6006121039390564,0.6924957482993197,0.5947080850601196,0.72265625
37,0.599798321723938,0.6992984693877551,0.6175498962402344,0.65625
38,0.592372477054596,0.6993516156462585,0.596280574798584,0.66015625
39,0.5864062905311584,0.7038690476190477,0.5622795224189758,0.79296875
40,0.5938729643821716,0.7005739795918368,0.581753671169281,0.796875
41,0.5906792879104614,0.7080676020408163,0.580352246761322,0.796875
42,0.5868008732795715,0.7054102891156463,0.5761797428131104,0.796875
43,0.5897907018661499,0.7058886054421768,0.586982011795044,0.7265625
44,0.5837475061416626,0.7064200680272109,0.5828408598899841,0.734375
45,0.5881695747375488,0.7051445578231292,0.5703357458114624,0.796875
46,0.5829794406890869,0.7022215136054422,0.5931395292282104,0.71484375
47,0.585761308670044,0.710406037414966,0.5696618556976318,0.79296875
48,0.5812634229660034,0.7142325680272109,0.6134129762649536,0.6484375
49,0.5791766047477722,0.7126913265306123,0.5643869638442993,0.796875
50,0.5848903656005859,0.6996704931972789,0.5768550634384155,0.7890625
51,0.5823607444763184,0.7167835884353742,0.5685309171676636,0.796875
52,0.5777143239974976,0.7184311224489796,0.5747382044792175,0.71875
53,0.5833209156990051,0.7155612244897959,0.5748667120933533,0.78515625
54,0.5820749402046204,0.7055697278911565,0.568600058555603,0.78515625
55,0.5812535285949707,0.7068983843537415,0.5709940195083618,0.78515625
56,0.5729314088821411,0.709874574829932,0.5647836327552795,0.78125
57,0.5787385106086731,0.7122661564625851,0.5718988180160522,0.71484375
58,0.5778495073318481,0.7060480442176871,0.5804773569107056,0.71875
59,0.5745538473129272,0.7138073979591837,0.5625277757644653,0.77734375
60,0.5773449540138245,0.7107780612244898,0.5717312097549438,0.71484375
61,0.5772745609283447,0.7090242346938775,0.5613851547241211,0.78515625
62,0.5749176740646362,0.7088647959183673,0.5815291404724121,0.71875
63,0.5737725496292114,0.7154017857142857,0.5648897886276245,0.77734375
64,0.5745539665222168,0.7123724489795918,0.5691850781440735,0.71484375
65,0.5777244567871094,0.7184311224489796,0.5726726055145264,0.71875
66,0.5697850584983826,0.7174213435374149,0.5642692446708679,0.78125
67,0.5673247575759888,0.7172087585034014,0.5646669864654541,0.78125
68,0.5671921968460083,0.7120535714285714,0.5642805099487305,0.71875
69,0.5687873363494873,0.7144451530612245,0.5675049424171448,0.71875
70,0.5723478198051453,0.7134885204081632,0.5640275478363037,0.78125
71,0.5715891718864441,0.7182716836734694,0.5614265203475952,0.71875
72,0.5684362649917603,0.7126913265306123,0.5570709109306335,0.78125
73,0.5694454908370972,0.7145514455782314,0.5630235075950623,0.72265625
74,0.5678032636642456,0.7112563775510204,0.5577794313430786,0.78125
75,0.5695933103561401,0.7174213435374149,0.5627650022506714,0.72265625
76,0.5651454329490662,0.7183779761904762,0.5567978620529175,0.78125
77,0.5682123899459839,0.7165178571428571,0.5609147548675537,0.72265625
78,0.5683978199958801,0.7154549319727891,0.5595545172691345,0.72265625
79,0.567328155040741,0.7146045918367347,0.5597101449966431,0.72265625
80,0.5665478110313416,0.7163052721088435,0.5598691701889038,0.72265625
81,0.560859203338623,0.7177402210884354,0.5578786730766296,0.78515625
82,0.5655232071876526,0.71359481292517,0.5544432401657104,0.78515625
83,0.568513035774231,0.7170493197278911,0.5575685501098633,0.72265625
84,0.5676891207695007,0.7149766156462585,0.5562094449996948,0.78515625
85,0.5714389085769653,0.7169430272108843,0.5561583042144775,0.78515625
86,0.5666691660881042,0.7193346088435375,0.5594911575317383,0.72265625
87,0.5703169703483582,0.7081207482993197,0.5557295680046082,0.78515625
88,0.5706884860992432,0.7133290816326531,0.5557566285133362,0.78515625
89,0.5680179595947266,0.7181122448979591,0.5566327571868896,0.78515625
90,0.5612656474113464,0.7218324829931972,0.5591721534729004,0.72265625
91,0.5644482970237732,0.717155612244898,0.5597628355026245,0.72265625
92,0.5638735890388489,0.71359481292517,0.5593504309654236,0.72265625
93,0.5622826218605042,0.7236394557823129,0.5580397844314575,0.72265625
94,0.5695405602455139,0.7117878401360545,0.5575921535491943,0.72265625
95,0.5650464296340942,0.717155612244898,0.5570499300956726,0.72265625
96,0.564548671245575,0.72390518707483,0.5571240782737732,0.72265625
97,0.5649263858795166,0.72140731292517,0.5570178031921387,0.72265625
98,0.5614832639694214,0.7243303571428571,0.5570263862609863,0.72265625
99,0.5620503425598145,0.7186968537414966,0.5570091009140015,0.72265625
